onset	duration	trial_type	value	sample
143.0854	0.0	trigger	1	715427
143.148	0.0	missing_trigger	6	715740
143.148	0.0	trigger	1	715740
143.2104	0.0	missing_trigger	6	716052
143.2104	0.0	trigger	1	716052
143.2728	0.0	missing_trigger	6	716364
143.2728	0.0	trigger	1	716364
143.3354	0.0	missing_trigger	6	716677
143.3354	0.0	trigger	1	716677
143.3978	0.0	missing_trigger	6	716989
143.3978	0.0	trigger	1	716989
143.4604	0.0	missing_trigger	6	717302
143.4604	0.0	trigger	1	717302
143.5228	0.0	missing_trigger	6	717614
143.5228	0.0	trigger	1	717614
143.5852	0.0	missing_trigger	6	717926
143.5852	0.0	trigger	1	717926
143.6478	0.0	missing_trigger	6	718239
143.6478	0.0	trigger	1	718239
143.7102	0.0	missing_trigger	6	718551
143.7102	0.0	trigger	1	718551
143.7728	0.0	missing_trigger	6	718864
143.7728	0.0	trigger	1	718864
143.8352	0.0	missing_trigger	6	719176
143.8352	0.0	trigger	1	719176
143.8976	0.0	missing_trigger	6	719488
143.8976	0.0	trigger	1	719488
143.9608	0.0	trigger	1	719804
143.9608	0.0002	Response/R128	3	719804
144.0232	0.0	missing_trigger	6	720116
144.0232	0.0	trigger	1	720116
144.0858	0.0	missing_trigger	6	720429
144.0858	0.0	trigger	1	720429
144.1482	0.0	missing_trigger	6	720741
144.1482	0.0	trigger	1	720741
144.2108	0.0	missing_trigger	6	721054
144.2108	0.0	trigger	1	721054
144.2732	0.0	missing_trigger	6	721366
144.2732	0.0	trigger	1	721366
144.3356	0.0	missing_trigger	6	721678
144.3356	0.0	trigger	1	721678
144.3982	0.0	missing_trigger	6	721991
144.3982	0.0	trigger	1	721991
144.4606	0.0	missing_trigger	6	722303
144.4606	0.0	trigger	1	722303
144.5232	0.0	missing_trigger	6	722616
144.5232	0.0	trigger	1	722616
144.5856	0.0	missing_trigger	6	722928
144.5856	0.0	trigger	1	722928
144.648	0.0	missing_trigger	6	723240
144.648	0.0	trigger	1	723240
144.7106	0.0	missing_trigger	6	723553
144.7106	0.0	trigger	1	723553
144.773	0.0	missing_trigger	6	723865
144.773	0.0	trigger	1	723865
144.8356	0.0	missing_trigger	6	724178
144.8356	0.0	trigger	1	724178
144.898	0.0	missing_trigger	6	724490
144.898	0.0	trigger	1	724490
144.9604	0.0	missing_trigger	6	724802
144.9604	0.0	trigger	1	724802
145.023	0.0	missing_trigger	6	725115
145.023	0.0	trigger	1	725115
145.0854	0.0	missing_trigger	6	725427
145.0854	0.0	trigger	1	725427
145.148	0.0	missing_trigger	6	725740
145.148	0.0	trigger	1	725740
145.2104	0.0	missing_trigger	6	726052
145.2104	0.0	trigger	1	726052
145.2728	0.0	missing_trigger	6	726364
145.2728	0.0	trigger	1	726364
145.3354	0.0	missing_trigger	6	726677
145.3354	0.0	trigger	1	726677
145.3978	0.0	missing_trigger	6	726989
145.3978	0.0	trigger	1	726989
145.4604	0.0	missing_trigger	6	727302
145.4604	0.0	trigger	1	727302
145.5228	0.0	missing_trigger	6	727614
145.5228	0.0	trigger	1	727614
145.5852	0.0	missing_trigger	6	727926
145.5852	0.0	trigger	1	727926
145.6478	0.0	missing_trigger	6	728239
145.6478	0.0	trigger	1	728239
145.7102	0.0	missing_trigger	6	728551
145.7102	0.0	trigger	1	728551
145.7728	0.0	missing_trigger	6	728864
145.7728	0.0	trigger	1	728864
145.8352	0.0	missing_trigger	6	729176
145.8352	0.0	trigger	1	729176
145.8976	0.0	missing_trigger	6	729488
145.8976	0.0	trigger	1	729488
145.9608	0.0	trigger	1	729804
145.9608	0.0002	Response/R128	3	729804
146.0232	0.0	missing_trigger	6	730116
146.0232	0.0	trigger	1	730116
146.0858	0.0	missing_trigger	6	730429
146.0858	0.0	trigger	1	730429
146.1482	0.0	missing_trigger	6	730741
146.1482	0.0	trigger	1	730741
146.2108	0.0	missing_trigger	6	731054
146.2108	0.0	trigger	1	731054
146.2732	0.0	missing_trigger	6	731366
146.2732	0.0	trigger	1	731366
146.3356	0.0	missing_trigger	6	731678
146.3356	0.0	trigger	1	731678
146.3982	0.0	missing_trigger	6	731991
146.3982	0.0	trigger	1	731991
146.4606	0.0	missing_trigger	6	732303
146.4606	0.0	trigger	1	732303
146.5232	0.0	missing_trigger	6	732616
146.5232	0.0	trigger	1	732616
146.5856	0.0	missing_trigger	6	732928
146.5856	0.0	trigger	1	732928
146.648	0.0	missing_trigger	6	733240
146.648	0.0	trigger	1	733240
146.7106	0.0	missing_trigger	6	733553
146.7106	0.0	trigger	1	733553
146.773	0.0	missing_trigger	6	733865
146.773	0.0	trigger	1	733865
146.8356	0.0	missing_trigger	6	734178
146.8356	0.0	trigger	1	734178
146.898	0.0	missing_trigger	6	734490
146.898	0.0	trigger	1	734490
146.9604	0.0	missing_trigger	6	734802
146.9604	0.0	trigger	1	734802
147.023	0.0	missing_trigger	6	735115
147.023	0.0	trigger	1	735115
147.0854	0.0	missing_trigger	6	735427
147.0854	0.0	trigger	1	735427
147.148	0.0	missing_trigger	6	735740
147.148	0.0	trigger	1	735740
147.2104	0.0	missing_trigger	6	736052
147.2104	0.0	trigger	1	736052
147.2728	0.0	missing_trigger	6	736364
147.2728	0.0	trigger	1	736364
147.3354	0.0	missing_trigger	6	736677
147.3354	0.0	trigger	1	736677
147.3978	0.0	missing_trigger	6	736989
147.3978	0.0	trigger	1	736989
147.4604	0.0	missing_trigger	6	737302
147.4604	0.0	trigger	1	737302
147.5228	0.0	missing_trigger	6	737614
147.5228	0.0	trigger	1	737614
147.5852	0.0	missing_trigger	6	737926
147.5852	0.0	trigger	1	737926
147.6478	0.0	missing_trigger	6	738239
147.6478	0.0	trigger	1	738239
147.7102	0.0	missing_trigger	6	738551
147.7102	0.0	trigger	1	738551
147.7728	0.0	missing_trigger	6	738864
147.7728	0.0	trigger	1	738864
147.8352	0.0	missing_trigger	6	739176
147.8352	0.0	trigger	1	739176
147.8976	0.0	missing_trigger	6	739488
147.8976	0.0	trigger	1	739488
147.9608	0.0	trigger	1	739804
147.9608	0.0002	Response/R128	3	739804
148.0232	0.0	missing_trigger	6	740116
148.0232	0.0	trigger	1	740116
148.0858	0.0	missing_trigger	6	740429
148.0858	0.0	trigger	1	740429
148.1482	0.0	missing_trigger	6	740741
148.1482	0.0	trigger	1	740741
148.2108	0.0	missing_trigger	6	741054
148.2108	0.0	trigger	1	741054
148.2732	0.0	missing_trigger	6	741366
148.2732	0.0	trigger	1	741366
148.3356	0.0	missing_trigger	6	741678
148.3356	0.0	trigger	1	741678
148.3982	0.0	missing_trigger	6	741991
148.3982	0.0	trigger	1	741991
148.4606	0.0	missing_trigger	6	742303
148.4606	0.0	trigger	1	742303
148.5232	0.0	missing_trigger	6	742616
148.5232	0.0	trigger	1	742616
148.5856	0.0	missing_trigger	6	742928
148.5856	0.0	trigger	1	742928
148.648	0.0	missing_trigger	6	743240
148.648	0.0	trigger	1	743240
148.7106	0.0	missing_trigger	6	743553
148.7106	0.0	trigger	1	743553
148.773	0.0	missing_trigger	6	743865
148.773	0.0	trigger	1	743865
148.8356	0.0	missing_trigger	6	744178
148.8356	0.0	trigger	1	744178
148.898	0.0	missing_trigger	6	744490
148.898	0.0	trigger	1	744490
148.9604	0.0	missing_trigger	6	744802
148.9604	0.0	trigger	1	744802
149.023	0.0	missing_trigger	6	745115
149.023	0.0	trigger	1	745115
149.0854	0.0	missing_trigger	6	745427
149.0854	0.0	trigger	1	745427
149.148	0.0	missing_trigger	6	745740
149.148	0.0	trigger	1	745740
149.2104	0.0	missing_trigger	6	746052
149.2104	0.0	trigger	1	746052
149.2728	0.0	missing_trigger	6	746364
149.2728	0.0	trigger	1	746364
149.3354	0.0	missing_trigger	6	746677
149.3354	0.0	trigger	1	746677
149.3978	0.0	missing_trigger	6	746989
149.3978	0.0	trigger	1	746989
149.4604	0.0	missing_trigger	6	747302
149.4604	0.0	trigger	1	747302
149.5228	0.0	missing_trigger	6	747614
149.5228	0.0	trigger	1	747614
149.5852	0.0	missing_trigger	6	747926
149.5852	0.0	trigger	1	747926
149.6478	0.0	missing_trigger	6	748239
149.6478	0.0	trigger	1	748239
149.7102	0.0	missing_trigger	6	748551
149.7102	0.0	trigger	1	748551
149.7728	0.0	missing_trigger	6	748864
149.7728	0.0	trigger	1	748864
149.8352	0.0	missing_trigger	6	749176
149.8352	0.0	trigger	1	749176
149.8976	0.0	missing_trigger	6	749488
149.8976	0.0	trigger	1	749488
149.9608	0.0	trigger	1	749804
149.9608	0.0002	Response/R128	3	749804
150.0232	0.0	missing_trigger	6	750116
150.0232	0.0	trigger	1	750116
150.0858	0.0	missing_trigger	6	750429
150.0858	0.0	trigger	1	750429
150.1482	0.0	missing_trigger	6	750741
150.1482	0.0	trigger	1	750741
150.2108	0.0	missing_trigger	6	751054
150.2108	0.0	trigger	1	751054
150.2732	0.0	missing_trigger	6	751366
150.2732	0.0	trigger	1	751366
150.3356	0.0	missing_trigger	6	751678
150.3356	0.0	trigger	1	751678
150.3982	0.0	missing_trigger	6	751991
150.3982	0.0	trigger	1	751991
150.4606	0.0	missing_trigger	6	752303
150.4606	0.0	trigger	1	752303
150.5232	0.0	missing_trigger	6	752616
150.5232	0.0	trigger	1	752616
150.5856	0.0	missing_trigger	6	752928
150.5856	0.0	trigger	1	752928
150.648	0.0	missing_trigger	6	753240
150.648	0.0	trigger	1	753240
150.7106	0.0	missing_trigger	6	753553
150.7106	0.0	trigger	1	753553
150.773	0.0	missing_trigger	6	753865
150.773	0.0	trigger	1	753865
150.8356	0.0	missing_trigger	6	754178
150.8356	0.0	trigger	1	754178
150.898	0.0	missing_trigger	6	754490
150.898	0.0	trigger	1	754490
150.9604	0.0	missing_trigger	6	754802
150.9604	0.0	trigger	1	754802
151.023	0.0	missing_trigger	6	755115
151.023	0.0	trigger	1	755115
151.0854	0.0	missing_trigger	6	755427
151.0854	0.0	trigger	1	755427
151.148	0.0	missing_trigger	6	755740
151.148	0.0	trigger	1	755740
151.2104	0.0	missing_trigger	6	756052
151.2104	0.0	trigger	1	756052
151.2728	0.0	missing_trigger	6	756364
151.2728	0.0	trigger	1	756364
151.3354	0.0	missing_trigger	6	756677
151.3354	0.0	trigger	1	756677
151.3978	0.0	missing_trigger	6	756989
151.3978	0.0	trigger	1	756989
151.4604	0.0	missing_trigger	6	757302
151.4604	0.0	trigger	1	757302
151.5228	0.0	missing_trigger	6	757614
151.5228	0.0	trigger	1	757614
151.5852	0.0	missing_trigger	6	757926
151.5852	0.0	trigger	1	757926
151.6478	0.0	missing_trigger	6	758239
151.6478	0.0	trigger	1	758239
151.7102	0.0	missing_trigger	6	758551
151.7102	0.0	trigger	1	758551
151.7728	0.0	missing_trigger	6	758864
151.7728	0.0	trigger	1	758864
151.8352	0.0	missing_trigger	6	759176
151.8352	0.0	trigger	1	759176
151.8976	0.0	missing_trigger	6	759488
151.8976	0.0	trigger	1	759488
151.9608	0.0	trigger	1	759804
151.9608	0.0002	Response/R128	3	759804
152.0232	0.0	missing_trigger	6	760116
152.0232	0.0	trigger	1	760116
152.0858	0.0	missing_trigger	6	760429
152.0858	0.0	trigger	1	760429
152.1482	0.0	missing_trigger	6	760741
152.1482	0.0	trigger	1	760741
152.2108	0.0	missing_trigger	6	761054
152.2108	0.0	trigger	1	761054
152.2732	0.0	missing_trigger	6	761366
152.2732	0.0	trigger	1	761366
152.3356	0.0	missing_trigger	6	761678
152.3356	0.0	trigger	1	761678
152.3982	0.0	missing_trigger	6	761991
152.3982	0.0	trigger	1	761991
152.4606	0.0	missing_trigger	6	762303
152.4606	0.0	trigger	1	762303
152.5232	0.0	missing_trigger	6	762616
152.5232	0.0	trigger	1	762616
152.5856	0.0	missing_trigger	6	762928
152.5856	0.0	trigger	1	762928
152.648	0.0	missing_trigger	6	763240
152.648	0.0	trigger	1	763240
152.7106	0.0	missing_trigger	6	763553
152.7106	0.0	trigger	1	763553
152.773	0.0	missing_trigger	6	763865
152.773	0.0	trigger	1	763865
152.8356	0.0	missing_trigger	6	764178
152.8356	0.0	trigger	1	764178
152.898	0.0	missing_trigger	6	764490
152.898	0.0	trigger	1	764490
152.9488	0.0002	Stimulus/S 99	5	764744
152.9604	0.0	missing_trigger	6	764802
152.9604	0.0	trigger	1	764802
153.023	0.0	missing_trigger	6	765115
153.023	0.0	trigger	1	765115
153.0854	0.0	missing_trigger	6	765427
153.0854	0.0	trigger	1	765427
153.148	0.0	missing_trigger	6	765740
153.148	0.0	trigger	1	765740
153.2104	0.0	missing_trigger	6	766052
153.2104	0.0	trigger	1	766052
153.2728	0.0	missing_trigger	6	766364
153.2728	0.0	trigger	1	766364
153.3354	0.0	missing_trigger	6	766677
153.3354	0.0	trigger	1	766677
153.3978	0.0	missing_trigger	6	766989
153.3978	0.0	trigger	1	766989
153.4604	0.0	missing_trigger	6	767302
153.4604	0.0	trigger	1	767302
153.5228	0.0	missing_trigger	6	767614
153.5228	0.0	trigger	1	767614
153.5852	0.0	missing_trigger	6	767926
153.5852	0.0	trigger	1	767926
153.6478	0.0	missing_trigger	6	768239
153.6478	0.0	trigger	1	768239
153.7102	0.0	missing_trigger	6	768551
153.7102	0.0	trigger	1	768551
153.7728	0.0	missing_trigger	6	768864
153.7728	0.0	trigger	1	768864
153.8352	0.0	missing_trigger	6	769176
153.8352	0.0	trigger	1	769176
153.8976	0.0	missing_trigger	6	769488
153.8976	0.0	trigger	1	769488
153.9608	0.0	trigger	1	769804
153.9608	0.0002	Response/R128	3	769804
154.0232	0.0	missing_trigger	6	770116
154.0232	0.0	trigger	1	770116
154.0858	0.0	missing_trigger	6	770429
154.0858	0.0	trigger	1	770429
154.1482	0.0	missing_trigger	6	770741
154.1482	0.0	trigger	1	770741
154.2108	0.0	missing_trigger	6	771054
154.2108	0.0	trigger	1	771054
154.2732	0.0	missing_trigger	6	771366
154.2732	0.0	trigger	1	771366
154.3356	0.0	missing_trigger	6	771678
154.3356	0.0	trigger	1	771678
154.3982	0.0	missing_trigger	6	771991
154.3982	0.0	trigger	1	771991
154.4606	0.0	missing_trigger	6	772303
154.4606	0.0	trigger	1	772303
154.5232	0.0	missing_trigger	6	772616
154.5232	0.0	trigger	1	772616
154.5856	0.0	missing_trigger	6	772928
154.5856	0.0	trigger	1	772928
154.648	0.0	missing_trigger	6	773240
154.648	0.0	trigger	1	773240
154.7106	0.0	missing_trigger	6	773553
154.7106	0.0	trigger	1	773553
154.773	0.0	missing_trigger	6	773865
154.773	0.0	trigger	1	773865
154.8356	0.0	missing_trigger	6	774178
154.8356	0.0	trigger	1	774178
154.898	0.0	missing_trigger	6	774490
154.898	0.0	trigger	1	774490
154.9604	0.0	missing_trigger	6	774802
154.9604	0.0	trigger	1	774802
155.023	0.0	missing_trigger	6	775115
155.023	0.0	trigger	1	775115
155.0854	0.0	missing_trigger	6	775427
155.0854	0.0	trigger	1	775427
155.148	0.0	missing_trigger	6	775740
155.148	0.0	trigger	1	775740
155.2104	0.0	missing_trigger	6	776052
155.2104	0.0	trigger	1	776052
155.2728	0.0	missing_trigger	6	776364
155.2728	0.0	trigger	1	776364
155.3354	0.0	missing_trigger	6	776677
155.3354	0.0	trigger	1	776677
155.3978	0.0	missing_trigger	6	776989
155.3978	0.0	trigger	1	776989
155.4604	0.0	missing_trigger	6	777302
155.4604	0.0	trigger	1	777302
155.5228	0.0	missing_trigger	6	777614
155.5228	0.0	trigger	1	777614
155.5852	0.0	missing_trigger	6	777926
155.5852	0.0	trigger	1	777926
155.6478	0.0	missing_trigger	6	778239
155.6478	0.0	trigger	1	778239
155.7102	0.0	missing_trigger	6	778551
155.7102	0.0	trigger	1	778551
155.7728	0.0	missing_trigger	6	778864
155.7728	0.0	trigger	1	778864
155.8352	0.0	missing_trigger	6	779176
155.8352	0.0	trigger	1	779176
155.8976	0.0	missing_trigger	6	779488
155.8976	0.0	trigger	1	779488
155.9608	0.0	trigger	1	779804
155.9608	0.0002	Response/R128	3	779804
156.0232	0.0	missing_trigger	6	780116
156.0232	0.0	trigger	1	780116
156.0858	0.0	missing_trigger	6	780429
156.0858	0.0	trigger	1	780429
156.1482	0.0	missing_trigger	6	780741
156.1482	0.0	trigger	1	780741
156.2108	0.0	missing_trigger	6	781054
156.2108	0.0	trigger	1	781054
156.2732	0.0	missing_trigger	6	781366
156.2732	0.0	trigger	1	781366
156.3356	0.0	missing_trigger	6	781678
156.3356	0.0	trigger	1	781678
156.3982	0.0	missing_trigger	6	781991
156.3982	0.0	trigger	1	781991
156.4606	0.0	missing_trigger	6	782303
156.4606	0.0	trigger	1	782303
156.5232	0.0	missing_trigger	6	782616
156.5232	0.0	trigger	1	782616
156.5856	0.0	missing_trigger	6	782928
156.5856	0.0	trigger	1	782928
156.648	0.0	missing_trigger	6	783240
156.648	0.0	trigger	1	783240
156.7106	0.0	missing_trigger	6	783553
156.7106	0.0	trigger	1	783553
156.773	0.0	missing_trigger	6	783865
156.773	0.0	trigger	1	783865
156.8356	0.0	missing_trigger	6	784178
156.8356	0.0	trigger	1	784178
156.898	0.0	missing_trigger	6	784490
156.898	0.0	trigger	1	784490
156.9604	0.0	missing_trigger	6	784802
156.9604	0.0	trigger	1	784802
157.023	0.0	missing_trigger	6	785115
157.023	0.0	trigger	1	785115
157.0854	0.0	missing_trigger	6	785427
157.0854	0.0	trigger	1	785427
157.148	0.0	missing_trigger	6	785740
157.148	0.0	trigger	1	785740
157.2104	0.0	missing_trigger	6	786052
157.2104	0.0	trigger	1	786052
157.2728	0.0	missing_trigger	6	786364
157.2728	0.0	trigger	1	786364
157.3354	0.0	missing_trigger	6	786677
157.3354	0.0	trigger	1	786677
157.3978	0.0	missing_trigger	6	786989
157.3978	0.0	trigger	1	786989
157.4604	0.0	missing_trigger	6	787302
157.4604	0.0	trigger	1	787302
157.5228	0.0	missing_trigger	6	787614
157.5228	0.0	trigger	1	787614
157.5852	0.0	missing_trigger	6	787926
157.5852	0.0	trigger	1	787926
157.6478	0.0	missing_trigger	6	788239
157.6478	0.0	trigger	1	788239
157.7102	0.0	missing_trigger	6	788551
157.7102	0.0	trigger	1	788551
157.7728	0.0	missing_trigger	6	788864
157.7728	0.0	trigger	1	788864
157.8352	0.0	missing_trigger	6	789176
157.8352	0.0	trigger	1	789176
157.8976	0.0	missing_trigger	6	789488
157.8976	0.0	trigger	1	789488
157.9608	0.0	trigger	1	789804
157.9608	0.0002	Response/R128	3	789804
158.0232	0.0	missing_trigger	6	790116
158.0232	0.0	trigger	1	790116
158.0858	0.0	missing_trigger	6	790429
158.0858	0.0	trigger	1	790429
158.1482	0.0	missing_trigger	6	790741
158.1482	0.0	trigger	1	790741
158.2108	0.0	missing_trigger	6	791054
158.2108	0.0	trigger	1	791054
158.2732	0.0	missing_trigger	6	791366
158.2732	0.0	trigger	1	791366
158.3356	0.0	missing_trigger	6	791678
158.3356	0.0	trigger	1	791678
158.3982	0.0	missing_trigger	6	791991
158.3982	0.0	trigger	1	791991
158.4606	0.0	missing_trigger	6	792303
158.4606	0.0	trigger	1	792303
158.5232	0.0	missing_trigger	6	792616
158.5232	0.0	trigger	1	792616
158.5856	0.0	missing_trigger	6	792928
158.5856	0.0	trigger	1	792928
158.648	0.0	missing_trigger	6	793240
158.648	0.0	trigger	1	793240
158.7106	0.0	missing_trigger	6	793553
158.7106	0.0	trigger	1	793553
158.773	0.0	missing_trigger	6	793865
158.773	0.0	trigger	1	793865
158.8356	0.0	missing_trigger	6	794178
158.8356	0.0	trigger	1	794178
158.898	0.0	missing_trigger	6	794490
158.898	0.0	trigger	1	794490
158.9604	0.0	missing_trigger	6	794802
158.9604	0.0	trigger	1	794802
159.023	0.0	missing_trigger	6	795115
159.023	0.0	trigger	1	795115
159.0854	0.0	missing_trigger	6	795427
159.0854	0.0	trigger	1	795427
159.148	0.0	missing_trigger	6	795740
159.148	0.0	trigger	1	795740
159.2104	0.0	missing_trigger	6	796052
159.2104	0.0	trigger	1	796052
159.2728	0.0	missing_trigger	6	796364
159.2728	0.0	trigger	1	796364
159.3354	0.0	missing_trigger	6	796677
159.3354	0.0	trigger	1	796677
159.3978	0.0	missing_trigger	6	796989
159.3978	0.0	trigger	1	796989
159.4604	0.0	missing_trigger	6	797302
159.4604	0.0	trigger	1	797302
159.5228	0.0	missing_trigger	6	797614
159.5228	0.0	trigger	1	797614
159.5852	0.0	missing_trigger	6	797926
159.5852	0.0	trigger	1	797926
159.6478	0.0	missing_trigger	6	798239
159.6478	0.0	trigger	1	798239
159.7102	0.0	missing_trigger	6	798551
159.7102	0.0	trigger	1	798551
159.7728	0.0	missing_trigger	6	798864
159.7728	0.0	trigger	1	798864
159.8352	0.0	missing_trigger	6	799176
159.8352	0.0	trigger	1	799176
159.8976	0.0	missing_trigger	6	799488
159.8976	0.0	trigger	1	799488
159.9608	0.0	trigger	1	799804
159.9608	0.0002	Response/R128	3	799804
160.0232	0.0	missing_trigger	6	800116
160.0232	0.0	trigger	1	800116
160.0858	0.0	missing_trigger	6	800429
160.0858	0.0	trigger	1	800429
160.1482	0.0	missing_trigger	6	800741
160.1482	0.0	trigger	1	800741
160.2108	0.0	missing_trigger	6	801054
160.2108	0.0	trigger	1	801054
160.2732	0.0	missing_trigger	6	801366
160.2732	0.0	trigger	1	801366
160.3356	0.0	missing_trigger	6	801678
160.3356	0.0	trigger	1	801678
160.3982	0.0	missing_trigger	6	801991
160.3982	0.0	trigger	1	801991
160.4606	0.0	missing_trigger	6	802303
160.4606	0.0	trigger	1	802303
160.5232	0.0	missing_trigger	6	802616
160.5232	0.0	trigger	1	802616
160.5856	0.0	missing_trigger	6	802928
160.5856	0.0	trigger	1	802928
160.648	0.0	missing_trigger	6	803240
160.648	0.0	trigger	1	803240
160.7106	0.0	missing_trigger	6	803553
160.7106	0.0	trigger	1	803553
160.773	0.0	missing_trigger	6	803865
160.773	0.0	trigger	1	803865
160.8356	0.0	missing_trigger	6	804178
160.8356	0.0	trigger	1	804178
160.898	0.0	missing_trigger	6	804490
160.898	0.0	trigger	1	804490
160.9604	0.0	missing_trigger	6	804802
160.9604	0.0	trigger	1	804802
161.023	0.0	missing_trigger	6	805115
161.023	0.0	trigger	1	805115
161.0854	0.0	missing_trigger	6	805427
161.0854	0.0	trigger	1	805427
161.148	0.0	missing_trigger	6	805740
161.148	0.0	trigger	1	805740
161.2104	0.0	missing_trigger	6	806052
161.2104	0.0	trigger	1	806052
161.2728	0.0	missing_trigger	6	806364
161.2728	0.0	trigger	1	806364
161.3354	0.0	missing_trigger	6	806677
161.3354	0.0	trigger	1	806677
161.3978	0.0	missing_trigger	6	806989
161.3978	0.0	trigger	1	806989
161.4604	0.0	missing_trigger	6	807302
161.4604	0.0	trigger	1	807302
161.5228	0.0	missing_trigger	6	807614
161.5228	0.0	trigger	1	807614
161.5852	0.0	missing_trigger	6	807926
161.5852	0.0	trigger	1	807926
161.6478	0.0	missing_trigger	6	808239
161.6478	0.0	trigger	1	808239
161.7102	0.0	missing_trigger	6	808551
161.7102	0.0	trigger	1	808551
161.7728	0.0	missing_trigger	6	808864
161.7728	0.0	trigger	1	808864
161.8352	0.0	missing_trigger	6	809176
161.8352	0.0	trigger	1	809176
161.8976	0.0	missing_trigger	6	809488
161.8976	0.0	trigger	1	809488
161.9608	0.0	trigger	1	809804
161.9608	0.0002	Response/R128	3	809804
162.0232	0.0	missing_trigger	6	810116
162.0232	0.0	trigger	1	810116
162.0858	0.0	missing_trigger	6	810429
162.0858	0.0	trigger	1	810429
162.1482	0.0	missing_trigger	6	810741
162.1482	0.0	trigger	1	810741
162.2108	0.0	missing_trigger	6	811054
162.2108	0.0	trigger	1	811054
162.2732	0.0	missing_trigger	6	811366
162.2732	0.0	trigger	1	811366
162.3356	0.0	missing_trigger	6	811678
162.3356	0.0	trigger	1	811678
162.3982	0.0	missing_trigger	6	811991
162.3982	0.0	trigger	1	811991
162.4606	0.0	missing_trigger	6	812303
162.4606	0.0	trigger	1	812303
162.5232	0.0	missing_trigger	6	812616
162.5232	0.0	trigger	1	812616
162.5856	0.0	missing_trigger	6	812928
162.5856	0.0	trigger	1	812928
162.648	0.0	missing_trigger	6	813240
162.648	0.0	trigger	1	813240
162.7106	0.0	missing_trigger	6	813553
162.7106	0.0	trigger	1	813553
162.773	0.0	missing_trigger	6	813865
162.773	0.0	trigger	1	813865
162.8356	0.0	missing_trigger	6	814178
162.8356	0.0	trigger	1	814178
162.898	0.0	missing_trigger	6	814490
162.898	0.0	trigger	1	814490
162.9604	0.0	missing_trigger	6	814802
162.9604	0.0	trigger	1	814802
163.023	0.0	missing_trigger	6	815115
163.023	0.0	trigger	1	815115
163.0854	0.0	missing_trigger	6	815427
163.0854	0.0	trigger	1	815427
163.148	0.0	missing_trigger	6	815740
163.148	0.0	trigger	1	815740
163.2104	0.0	missing_trigger	6	816052
163.2104	0.0	trigger	1	816052
163.2728	0.0	missing_trigger	6	816364
163.2728	0.0	trigger	1	816364
163.3354	0.0	missing_trigger	6	816677
163.3354	0.0	trigger	1	816677
163.3978	0.0	missing_trigger	6	816989
163.3978	0.0	trigger	1	816989
163.4604	0.0	missing_trigger	6	817302
163.4604	0.0	trigger	1	817302
163.5228	0.0	missing_trigger	6	817614
163.5228	0.0	trigger	1	817614
163.5852	0.0	missing_trigger	6	817926
163.5852	0.0	trigger	1	817926
163.6478	0.0	missing_trigger	6	818239
163.6478	0.0	trigger	1	818239
163.7102	0.0	missing_trigger	6	818551
163.7102	0.0	trigger	1	818551
163.7728	0.0	missing_trigger	6	818864
163.7728	0.0	trigger	1	818864
163.8352	0.0	missing_trigger	6	819176
163.8352	0.0	trigger	1	819176
163.8976	0.0	missing_trigger	6	819488
163.8976	0.0	trigger	1	819488
163.9608	0.0	trigger	1	819804
163.9608	0.0002	Response/R128	3	819804
164.0232	0.0	missing_trigger	6	820116
164.0232	0.0	trigger	1	820116
164.0858	0.0	missing_trigger	6	820429
164.0858	0.0	trigger	1	820429
164.1482	0.0	missing_trigger	6	820741
164.1482	0.0	trigger	1	820741
164.2108	0.0	missing_trigger	6	821054
164.2108	0.0	trigger	1	821054
164.2732	0.0	missing_trigger	6	821366
164.2732	0.0	trigger	1	821366
164.3356	0.0	missing_trigger	6	821678
164.3356	0.0	trigger	1	821678
164.3982	0.0	missing_trigger	6	821991
164.3982	0.0	trigger	1	821991
164.4606	0.0	missing_trigger	6	822303
164.4606	0.0	trigger	1	822303
164.5232	0.0	missing_trigger	6	822616
164.5232	0.0	trigger	1	822616
164.5856	0.0	missing_trigger	6	822928
164.5856	0.0	trigger	1	822928
164.648	0.0	missing_trigger	6	823240
164.648	0.0	trigger	1	823240
164.7106	0.0	missing_trigger	6	823553
164.7106	0.0	trigger	1	823553
164.773	0.0	missing_trigger	6	823865
164.773	0.0	trigger	1	823865
164.8356	0.0	missing_trigger	6	824178
164.8356	0.0	trigger	1	824178
164.898	0.0	missing_trigger	6	824490
164.898	0.0	trigger	1	824490
164.9604	0.0	missing_trigger	6	824802
164.9604	0.0	trigger	1	824802
165.023	0.0	missing_trigger	6	825115
165.023	0.0	trigger	1	825115
165.0854	0.0	missing_trigger	6	825427
165.0854	0.0	trigger	1	825427
165.148	0.0	missing_trigger	6	825740
165.148	0.0	trigger	1	825740
165.2104	0.0	missing_trigger	6	826052
165.2104	0.0	trigger	1	826052
165.2728	0.0	missing_trigger	6	826364
165.2728	0.0	trigger	1	826364
165.3354	0.0	missing_trigger	6	826677
165.3354	0.0	trigger	1	826677
165.3978	0.0	missing_trigger	6	826989
165.3978	0.0	trigger	1	826989
165.4604	0.0	missing_trigger	6	827302
165.4604	0.0	trigger	1	827302
165.5228	0.0	missing_trigger	6	827614
165.5228	0.0	trigger	1	827614
165.5852	0.0	missing_trigger	6	827926
165.5852	0.0	trigger	1	827926
